code,complexity,tags,code_length
"import sys def dp(ri, gi, bi): if ri>r or gi>g or bi>b: return 0 if not list_memo[ri][gi][bi]==-1: return list_memo[ri][gi][bi] list_memo[ri][gi][bi] = max(dp(ri+1, gi+1, bi)+r_c[ri]*g_c[gi], dp(ri+1, gi, bi+1)+r_c[ri]*b_c[bi], dp(ri, gi+1, bi+1)+g_c[gi]*b_c[bi]) return list_memo[ri][gi][bi] r, g, b = map(int, sys.stdin.readline().split()) r_c = sorted(list(map(int, sys.stdin.readline().split()))+[0], reverse=1) g_c = sorted(list(map(int, sys.stdin.readline().split()))+[0], reverse=1) b_c = sorted(list(map(int, sys.stdin.readline().split()))+[0], reverse=1) list_memo = [[[-1]*(b+1) for _ in range(g+1)] for _ in range(r+1)] print(dp(0, 0, 0))",cubic,"['dp', 'greedy', 'sortings']",649
"R,G,B = map(int,input().split()) r = list(map(int, input().split())) g = list(map(int, input().split())) b = list(map(int, input().split())) area = 0 r.sort(reverse=True) b.sort(reverse=True) g.sort(reverse=True) L = max(len(r),len(g),len(b)) dp = [[[0]*(B+1) for i in range(G+1)]for j in range(R+1)] tr = 0 tg = 0 tb = 0 for i in range(R+1): for j in range(G+1): for k in range(B+1): if i>0 and j>0: dp[i][j][k] = max(dp[i][j][k], dp[i-1][j-1][k]+r[i-1]*g[j-1]) if j>0 and k>0: dp[i][j][k] = max(dp[i][j][k], dp[i][j-1][k-1]+g[j-1]*b[k-1]) if i>0 and k>0: dp[i][j][k] = max(dp[i][j][k], dp[i-1][j][k-1]+r[i-1]*b[k-1]) area = max(area,dp[i][j][k]) print(area)",cubic,"['dp', 'greedy', 'sortings']",659
"R,G,B = map(int,input().split()) r = list(map(int,input().split())) g = list(map(int,input().split())) b = list(map(int,input().split())) r.sort() g.sort() b.sort() dp = [] for i in range(R+1): d = [] for j in range(G+1): d.append([0]*(B+1)) dp.append(d) for i in range(R+1): for j in range(G+1): for k in range(B+1): if i+j+k<2: continue if i>0 and j>0: dp[i][j][k] = max(dp[i][j][k],dp[i-1][j-1][k]+r[i-1]*g[j-1]) if i>0 and k>0: dp[i][j][k] = max(dp[i][j][k],dp[i-1][j][k-1]+r[i-1]*b[k-1]) if j>0 and k>0: dp[i][j][k] = max(dp[i][j][k],dp[i][j-1][k-1]+g[j-1]*b[k-1]) print(dp[R][G][B])",cubic,"['dp', 'greedy', 'sortings']",588
"import sys readline = sys.stdin.buffer.readline readlines = sys.stdin.buffer.readlines ns = lambda: readline().rstrip() ni = lambda: int(readline().rstrip()) nm = lambda: map(int, readline().split()) nl = lambda: list(map(int, readline().split())) r, g, b = nm() R = nl() G = nl() B = nl() dp = [[[-1 for i in range(b+1)] for i in range(g+1)] for i in range(r+1)] R.sort(reverse=True) G.sort(reverse=True) B.sort(reverse=True) R.insert(0, 0) G.insert(0, 0) B.insert(0, 0) dp[0][0][0], ans = 0, 0 for i in range(0, r+1): for j in range(0, g+1): for k in range(0, b+1): if i==0 and j==0 and k==0:continue if i and j and dp[i - 1][j - 1][k] != -1: dp[i][j][k] = max(dp[i][j][k], dp[i - 1][j - 1][k] + R[i] * G[j]) if k and j and dp[i][j - 1][k - 1] != -1: dp[i][j][k] = max(dp[i][j][k], dp[i][j - 1][k - 1] + B[k] * G[j]) if i and k and dp[i - 1][j][k - 1] != -1: dp[i][j][k] = max(dp[i][j][k], dp[i - 1][j][k - 1] + R[i] * B[k]) ans = max(ans, dp[i][j][k]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",965
"def solve(rn,gn,bn,r,g,b): r = sorted(r,reverse=True) g = sorted(g, reverse=True) b = sorted(b, reverse=True) dp = [[[0 for k in range(bn+1)] for j in range(gn+1)] for i in range(rn+1)] ans = 0 for i in range(rn+1): for j in range(gn+1): for k in range(bn+1): if i < rn and j < gn: dp[i+1][j+1][k] = max(dp[i+1][j+1][k], dp[i][j][k] + r[i]*g[j]) if i < rn and k < bn: dp[i+1][j][k+1] = max(dp[i+1][j][k+1], dp[i][j][k] + r[i]*b[k]) if j < gn and k <bn: dp[i][j+1][k+1] = max(dp[i][j+1][k+1], dp[i][j][k] + g[j]*b[k]) ans = max(ans,dp[i][j][k]) print(ans) if __name__ == '__main__': rn, gn, bn = map(int,input().split()) r = list(map(int,input().split())) g = list(map(int, input().split())) b = list(map(int, input().split())) solve(rn,gn,bn,r,g,b)",cubic,"['dp', 'greedy', 'sortings']",748
"from sys import stdin rints = lambda: [int(x) for x in stdin.readline().split()] r, g, b = rints() ar, ag, ab = [sorted(rints(), reverse=True) for _ in range(3)] mem = [[[0 for _ in range(b + 1)] for _ in range(g + 1)] for _ in range(r + 1)] ans = 0 for r1 in range(r + 1): for g1 in range(g + 1): for b1 in range(b + 1): if r1 < r: if g1 < g: mem[r1 + 1][g1 + 1][b1] = max(mem[r1 + 1][g1 + 1][b1], (ar[r1] * ag[g1]) + mem[r1][g1][b1]) if b1 < b: mem[r1 + 1][g1][b1 + 1] = max(mem[r1 + 1][g1][b1 + 1], (ar[r1] * ab[b1]) + mem[r1][g1][b1]) if g1 < g and b1 < b: mem[r1][g1 + 1][b1 + 1] = max(mem[r1][g1 + 1][b1 + 1], (ag[g1] * ab[b1]) + mem[r1][g1][b1]) ans = max(ans, mem[r1][g1][b1]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",695
"R, G, B = map(int, input().split()) r = list(map(int, input().split())) g = list(map(int, input().split())) b = list(map(int, input().split())) r.sort() g.sort() b.sort() dp = [[[0]*202 for i in range(202)] for j in range(202)] for i in range(R+1): for j in range(G+1): for k in range(B+1): if i and j: dp[i][j][k] = max(dp[i][j][k], dp[i-1][j-1][k]+r[i-1]*g[j-1]) if i and k: dp[i][j][k] = max(dp[i][j][k], dp[i-1][j][k-1]+r[i-1]*b[k-1]) if k and j: dp[i][j][k] = max(dp[i][j][k], dp[i][j-1][k-1]+g[j-1]*b[k-1]) print(dp[R][G][B])",cubic,"['dp', 'greedy', 'sortings']",531
"r, g, b = map(int, input().split()) R = list(map(int, input().split())) G = list(map(int, input().split())) B = list(map(int, input().split())) R.sort(reverse=True) G.sort(reverse=True) B.sort(reverse=True) memo = [[[-1]*(b+1) for i in range(g+1)] for j in range(r+1)] def calc(ir, ig, ib): if memo[ir][ig][ib] != -1: return memo[ir][ig][ib] ans = 0 if ir < r and ig < g: ans = max(ans, calc(ir+1, ig+1, ib)+R[ir]*G[ig]) if ir < r and ib < b: ans = max(ans, calc(ir+1, ig, ib+1)+R[ir]*B[ib]) if ig < g and ib < b: ans = max(ans, calc(ir, ig+1, ib+1)+G[ig]*B[ib]) memo[ir][ig][ib] = ans return ans print(calc(0, 0, 0))",cubic,"['dp', 'greedy', 'sortings']",617
"R, G, B = list(map(int, input().split())) r = [int(x) for x in input().split()] r.sort(reverse=True) g = [int(x) for x in input().split()] g.sort(reverse=True) b = [int(x) for x in input().split()] b.sort(reverse=True) ans = 0 dp = [[[0 for i in range(B+1)] for j in range(G+1)] for k in range(R+1)] for i in range(R+1): for j in range(G+1): for k in range(B+1): if i<R and j<G: dp[i+1][j+1][k] = max(dp[i+1][j+1][k], dp[i][j][k] + r[i]*g[j]) if j<G and k<B: dp[i][j+1][k+1] = max(dp[i][j+1][k+1], dp[i][j][k] + g[j]*b[k]) if i<R and k<B: dp[i+1][j][k+1] = max(dp[i+1][j][k+1], dp[i][j][k] + r[i]*b[k]) ans = max(ans, dp[i][j][k]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",641
"R, G, B = list(map(int, input().split())) r = sorted([int(x) for x in input().split()], reverse=True) g = sorted([int(x) for x in input().split()], reverse=True) b = sorted([int(x) for x in input().split()], reverse=True) ans = 0 dp = [[[0 for i in range(B+1)] for j in range(G+1)] for k in range(R+1)] for i in range(R+1): for j in range(G+1): for k in range(B+1): if i<R and j<G: dp[i+1][j+1][k] = max(dp[i+1][j+1][k], dp[i][j][k] + r[i]*g[j]) if j<G and k<B: dp[i][j+1][k+1] = max(dp[i][j+1][k+1], dp[i][j][k] + g[j]*b[k]) if i<R and k<B: dp[i+1][j][k+1] = max(dp[i+1][j][k+1], dp[i][j][k] + r[i]*b[k]) ans = max(ans, dp[i][j][k]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",644
"R, G, B = list(map(int, input().split())) r = sorted(list(map(int, input().split())), reverse=True) g = sorted(list(map(int, input().split())), reverse=True) b = sorted(list(map(int, input().split())), reverse=True) ans = 0 dp = [[[0 for i in range(B+1)] for j in range(G+1)] for k in range(R+1)] for i in range(R+1): for j in range(G+1): for k in range(B+1): if i<R and j<G: dp[i+1][j+1][k] = max(dp[i+1][j+1][k], dp[i][j][k] + r[i]*g[j]) if j<G and k<B: dp[i][j+1][k+1] = max(dp[i][j+1][k+1], dp[i][j][k] + g[j]*b[k]) if i<R and k<B: dp[i+1][j][k+1] = max(dp[i+1][j][k+1], dp[i][j][k] + r[i]*b[k]) ans = max(ans, dp[i][j][k]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",638
"import sys sys.setrecursionlimit(200000) input=sys.stdin.readline def solve(r,g,b,R,G,B): if (r==0 and g==0) and (r==0 and b==0) and (g==0 and b==0): return 0 if z[r][g][b]!=-1: return z[r][g][b] d,e,f=0,0,0 if r!=0 and g!=0: d=R[r-1]*G[g-1]+solve(r-1,g-1,b,R,G,B) if r!=0 and b!=0: e=R[r-1]*B[b-1]+solve(r-1,g,b-1,R,G,B) if b!=0 and g!=0: f=B[b-1]*G[g-1]+solve(r,g-1,b-1,R,G,B) z[r][g][b]=max(d,e,f) return z[r][g][b] r,g,b=map(int,input().rstrip().split()) R=sorted(map(int,input().rstrip().split())) G=sorted(map(int,input().rstrip().split())) B=sorted(map(int,input().rstrip().split())) z=[[[ -1 for i in range(b+1)] for j in range(g+1)] for k in range(r+1)] print(solve(r,g,b,R,G,B))",cubic,"['dp', 'greedy', 'sortings']",688
"import os import heapq import sys import math import operator from collections import defaultdict from io import BytesIO, IOBase def inpt(): return [int(k) for k in input().split()] def main(): n1, n2, n3 = map(int, input().split()) ar = [int(x) for x in input().split()] br = [int(x) for x in input().split()] cr = [int(x) for x in input().split()] ar.sort() br.sort() cr.sort() dp = [[[0 for x in range(201)] for y in range(201)] for z in range(201)] for i in range(n1 + 1): for j in range(n2 + 1): for k in range(n3 + 1): if (i and j): dp[i][j][k] = max(dp[i][j][k], dp[i - 1][j - 1][k] + (ar[i - 1] * br[j - 1])) if (i and k): dp[i][j][k] = max(dp[i][j][k], dp[i - 1][j][k - 1] + (ar[i - 1] * cr[k - 1])) if (k and j): dp[i][j][k] = max(dp[i][j][k], dp[i][j - 1][k - 1] + (cr[k - 1] * br[j - 1])) print(dp[n1][n2][n3]) BUFSIZE = 8192 class FastIO(IOBase): newlines = 0 def __init__(self, file): self._fd = file.fileno() self.buffer = BytesIO() self.writable = ""x"" in file.mode or ""r"" not in file.mode self.write = self.buffer.write if self.writable else None def read(self): while True: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) if not b: break ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines = 0 return self.buffer.read() def readline(self): while self.newlines == 0: b = os.read(self._fd, max(os.fstat(self._fd).st_size, BUFSIZE)) self.newlines = b.count(b""\n"") + (not b) ptr = self.buffer.tell() self.buffer.seek(0, 2), self.buffer.write(b), self.buffer.seek(ptr) self.newlines -= 1 return self.buffer.readline() def flush(self): if self.writable: os.write(self._fd, self.buffer.getvalue()) self.buffer.truncate(0), self.buffer.seek(0) class IOWrapper(IOBase): def __init__(self, file): self.buffer = FastIO(file) self.flush = self.buffer.flush self.writable = self.buffer.writable self.write = lambda s: self.buffer.write(s.encode(""ascii"")) self.read = lambda: self.buffer.read().decode(""ascii"") self.readline =",cubic,"['dp', 'greedy', 'sortings']",2000
"from sys import stdin, stdout, setrecursionlimit from math import gcd, ceil, sqrt from collections import Counter, deque from bisect import bisect_left, bisect_right ii1 = lambda: int(stdin.readline().strip()) is1 = lambda: stdin.readline().strip() iia = lambda: list(map(int, stdin.readline().strip().split())) isa = lambda: stdin.readline().strip().split() setrecursionlimit(100000) mod = 1000000007 R, G, B = iia() r, g, b = sorted(iia()), sorted(iia()), sorted(iia()) dp = [[[0 for i in range(B + 1)] \ for j in range(G + 1)] for k in range(R + 1)] for i in range(R + 1): for j in range(G + 1): for k in range(B + 1): if i > 0 and j > 0: dp[i][j][k] = max(dp[i][j][k], \ dp[i - 1][j - 1][k] + r[i - 1] * g[j - 1]) if i > 0 and k > 0: dp[i][j][k] = max(dp[i][j][k], \ dp[i - 1][j][k - 1] + r[i - 1] * b[k - 1]) if j > 0 and k > 0: dp[i][j][k] = max(dp[i][j][k], \ dp[i][j - 1][k - 1] + g[j - 1] * b[k - 1]) print(dp[-1][-1][-1])",cubic,"['dp', 'greedy', 'sortings']",931
"import sys input=sys.stdin.buffer.readline nr,ng,nb=[int(x) for x in input().split()] r=[int(x) for x in input().split()] g=[int(x) for x in input().split()] b=[int(x) for x in input().split()] r.sort() g.sort() b.sort() memo=[[[-1 for _ in range(nb+1)] for __ in range(ng+1)] for ___ in range(nr+1)] memo[0][0][0]=0 for i in range(nr): memo[i+1][0][0]=0 for j in range(ng): memo[0][j+1][0]=0 for k in range(nb): memo[0][0][k+1]=0 def dp(i,j,k): if i<-1 or j<-1 or k<-1: return -float('inf') if memo[i+1][j+1][k+1]==-1: memo[i+1][j+1][k+1]=max(dp(i,j-1,k-1)+g[j]*b[k], dp(i-1,j-1,k)+r[i]*g[j], dp(i-1,j,k-1)+r[i]*b[k] ) return memo[i+1][j+1][k+1] for i in range(max(nr,ng,nb)): dp(min(i,nr-1),min(i,ng-1),min(i,nb-1)) print(dp(nr-1,ng-1,nb-1))",cubic,"['dp', 'greedy', 'sortings']",743
"import sys input=sys.stdin.buffer.readline nr,ng,nb=[int(x) for x in input().split()] r=[int(x) for x in input().split()] g=[int(x) for x in input().split()] b=[int(x) for x in input().split()] r.sort() g.sort() b.sort() memo=[[[-1 for _ in range(nb+1)] for __ in range(ng+1)] for ___ in range(nr+1)] memo[0][0][0]=0 for i in range(nr): memo[i+1][0][0]=0 for j in range(ng): memo[0][j+1][0]=0 for k in range(nb): memo[0][0][k+1]=0 def dp(i,j,k): if i<-1 or j<-1 or k<-1: return -float('inf') if memo[i+1][j+1][k+1]==-1: memo[i+1][j+1][k+1]=max(dp(i,j-1,k-1)+g[j]*b[k], dp(i-1,j-1,k)+r[i]*g[j], dp(i-1,j,k-1)+r[i]*b[k] ) return memo[i+1][j+1][k+1] print(dp(nr-1,ng-1,nb-1))",cubic,"['dp', 'greedy', 'sortings']",672
"def getArray(): return list(map(int, input().split())) def createDP(R, G, B): dp = [] for i in range(R): temp1 = [] for j in range(G): temp2 = [] for k in range(B): temp2.append(-1) temp1.append(temp2) dp.append(temp1) return dp def go(r, g, b, R, G, B, ri, gi, bi, state): if state[ri][gi][bi] != -1 : return state[ri][gi][bi] best = 0 if ri < R and gi < G: best = max(best, r[ri]*g[gi] + go(r, g, b, R, G, B, ri+1, gi+1, bi, state)) if ri < R and bi < B: best = max(best, r[ri]*b[bi] + go(r, g, b, R, G, B, ri+1, gi, bi+1, state)) if gi < G and bi < B: best = max(best, g[gi]*b[bi] + go(r, g, b, R, G, B, ri, gi+1, bi+1, state)) state[ri][gi][bi] = best return best R,G,B = map(int, input().split()) r = getArray() g = getArray() b = getArray() r.sort(reverse = True) g.sort(reverse = True) b.sort(reverse = True) dp = createDP(201,201,201) print(go(r, g, b, R, G, B, 0, 0, 0, dp))",cubic,"['dp', 'greedy', 'sortings']",883
"import sys from math import sqrt, gcd, ceil, log, floor from bisect import bisect, bisect_left from collections import defaultdict, Counter, deque from heapq import heapify, heappush, heappop input = sys.stdin.readline read = lambda: list(map(int, input().strip().split())) MOD = 10**9 + 7 def main(): r, g, b = read() r_ar=sorted(read(), reverse = True); g_ar = sorted(read(), reverse = True); b_ar = sorted(read(), reverse = True) N = 201 dp = [[[-1]*N for i in range(N)]for j in range(N)] def f(x, y, z): if ((x >= r) + (y >= g) + (z >= b)) >= 2: return(0) if dp[x][y][z] != -1: return(dp[x][y][z]) maxi = 0 if x < r and y < g: maxi = max(maxi, r_ar[x]*g_ar[y] + f(x+1, y+1, z)) if z < b and y < g: maxi = max(maxi, b_ar[z]*g_ar[y] + f(x, y+1, z+1)) if x < r and z < b: maxi = max(maxi, r_ar[x]*b_ar[z] + f(x+1, y, z+1)) dp[x][y][z] = maxi return(maxi) print(f(0, 0, 0)) if __name__ == ""__main__"": main()",cubic,"['dp', 'greedy', 'sortings']",907
"import sys input=lambda : sys.stdin.readline().strip() char = [chr(i) for i in range(97,123)] CHAR = [chr(i) for i in range(65,91)] mp = lambda:list(map(int,input().split())) INT = lambda:int(input()) rn = lambda:range(INT()) from math import ceil,sqrt,factorial,gcd r,g,b = mp() rl = sorted(mp(),reverse=True) gl = sorted(mp(),reverse=True) bl = sorted(mp(),reverse=True) def solve(i,j,k): if dp_table[i][j][k] != -1: return dp_table[i][j][k] ans = 0 if i < r and j < g: ans = max(solve(i+1,j+1,k) + rl[i]*gl[j],ans) if i < r and k < b: ans = max(solve(i+1,j,k+1) + rl[i]*bl[k],ans) if j < g and k < b: ans = max(solve(i,j+1,k+1) + gl[j]*bl[k],ans) dp_table[i][j][k] = ans return dp_table[i][j][k] dp_table = [[[-1 for i in range(b+1)] for j in range(g+1)] for k in range(r+1)] res = solve(0,0,0) print(res)",cubic,"['dp', 'greedy', 'sortings']",808
"import sys input=lambda : sys.stdin.readline().strip() char = [chr(i) for i in range(97,123)] CHAR = [chr(i) for i in range(65,91)] mp = lambda:list(map(int,input().split())) INT = lambda:int(input()) rn = lambda:range(INT()) from math import ceil,sqrt,factorial,gcd r,g,b = mp() rl = sorted(mp(),reverse=True) gl = sorted(mp(),reverse=True) bl = sorted(mp(),reverse=True) def solve(i,j,k): if dp_table[i][j][k] != -1: return dp_table[i][j][k] if i < r and j < g and k < b: m = max(solve(i+1,j+1,k)+(rl[i]*gl[j]), solve(i+1,j,k+1)+(rl[i]*bl[k]), solve(i,j+1,k+1)+(gl[j]*bl[k])) dp_table[i][j][k] = m return m elif i < r and j < g: m = solve(i+1,j+1,b) + rl[i]*gl[j] dp_table[i][j][k] = m return m elif i < r and k < b: m = solve(i+1,g,k+1) + (rl[i]*bl[k]) dp_table[i][j][k] = m return m elif j < g and k < b: m = solve(r,j+1,k+1) + (gl[j]*bl[k]) dp_table[i][j][k] = m return m else: return 0 dp_table = [[[-1]*(b+1) for j in range(g+1)] for k in range(r+1)] res = solve(0,0,0) print(res)",cubic,"['dp', 'greedy', 'sortings']",987
"R,G,B = map(int,input().split()) r = sorted(list(map(int,input().split())), reverse=True) g = sorted(list(map(int,input().split())), reverse=True) b = sorted(list(map(int,input().split())), reverse=True) dp = [[[0]*(B+1) for i in range(G+1)] for j in range(R+1)] ans = 0 for i in range(R+1): for j in range(G+1): for k in range(B+1): if j*k > 0: dp[i][j][k] = max(dp[i][j-1][k-1]+g[j-1]*b[k-1],dp[i][j][k]) if i*k > 0: dp[i][j][k] = max(dp[i-1][j][k-1]+r[i-1]*b[k-1],dp[i][j][k]) if i*j > 0: dp[i][j][k] = max(dp[i-1][j-1][k]+g[j-1]*r[i-1],dp[i][j][k]) ans = max(ans,dp[i][j][k]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",590
"import pprint nr, ng, nb = map(int, input().split()) *r, = map(int, input().split()) *g, = map(int, input().split()) *b, = map(int, input().split()) dp = [] for _ in range(nr + 1): dp.append([[0] * (nb + 1) for _ in range(ng + 1)]) r.sort(reverse=True) g.sort(reverse=True) b.sort(reverse=True) mx = 0 for i in range(nr + 1): for j in range(ng + 1): for k in range(nb + 1): if i and j: dp[i][j][k] = max(dp[i][j][k], dp[i - 1][j - 1][k] + r[i - 1] * g[j - 1]) if i and k: dp[i][j][k] = max(dp[i][j][k], dp[i - 1][j][k - 1] + r[i - 1] * b[k - 1]) if j and k: dp[i][j][k] = max(dp[i][j][k], dp[i][j - 1][k - 1] + g[j - 1] * b[k - 1]) mx_i = mx_j = mx_k = -1 for i in range(nr + 1): for j in range(ng + 1): for k in range(nb + 1): if dp[i][j][k] > mx: mx_i = i mx_j = j mx_k = k mx = dp[i][j][k] print(mx)",cubic,"['dp', 'greedy', 'sortings']",802
"import sys R, G, B = list(map(int, input().split())) r = sorted([int(x) for x in input().split()], reverse = True) g = sorted([int(x) for x in input().split()], reverse = True) b = sorted([int(x) for x in input().split()], reverse = True) ans = 0 dp = [[[0 for i in range(B+1)] for j in range(G+1)] for k in range(R+1)] for i in range(R+1): for j in range(G+1): for k in range(B+1): if i<R and j<G: dp[i+1][j+1][k] = max(dp[i+1][j+1][k], dp[i][j][k] + r[i]*g[j]) if j<G and k<B: dp[i][j+1][k+1] = max(dp[i][j+1][k+1], dp[i][j][k] + g[j]*b[k]) if i<R and k<B: dp[i+1][j][k+1] = max(dp[i+1][j][k+1], dp[i][j][k] + b[k]*r[i]) ans = max(ans, dp[i][j][k]) print(ans)",cubic,"['dp', 'greedy', 'sortings']",661
"def cal(r,g,b): if dp[r][g][b]!=-1: return dp[r][g][b] ans=0 if r<R and g<G: ans=max(ans,rl[r]*gl[g]+cal(r+1,g+1,b)) if r<R and b<B: ans=max(ans,rl[r]*bl[b]+cal(r+1,g,b+1)) if g<G and b<B: ans=max(ans,gl[g]*bl[b]+cal(r,g+1,b+1)) dp[r][g][b]=ans return ans R,G,B=map(int,input().split()) rl=sorted(list(map(int,input().split())),reverse=True) gl=sorted(list(map(int,input().split())),reverse=True) bl=sorted(list(map(int,input().split())),reverse=True) dp=[[[-1 for j in range(B+1)] for i in range(G+1)] for i in range(R+1)] print(cal(0,0,0))",cubic,"['dp', 'greedy', 'sortings']",541
